,unique_id,ds,volume,trade_count,y,SMA_20_normalized,SMA_50_normalized,EMA_20_normalized,BBL_20_2.0_normalized,BBM_20_2.0_normalized,BBU_20_2.0_normalized,RSI_normalized,MACD_normalized,MACD_signal_normalized,MACD_hist_normalized
5586,BTC/USD,2023-08-23 19:00:00+00:00,1.091381199,9.0,0.3605400944855165,0.34690049461168143,0.34458532533437286,0.34972348122822083,0.33740052198697124,0.34690049461168143,0.34919168775601034,0.7668452966818158,0.44786101754302576,0.40996235159305267,0.5009559070568684
5587,BTC/USD,2023-08-23 20:00:00+00:00,0.121870595,14.0,0.3595248591817828,0.34792477956832735,0.34499923108536634,0.35120559521241757,0.33667690361717706,0.34792477956832735,0.3518718806515329,0.7460672569835302,0.45899391906032244,0.42207449185903084,0.5020846592816155
5588,BTC/USD,2023-08-23 21:00:00+00:00,0.002,1.0,0.3499454589567731,0.34844622004878545,0.34516970289128734,0.3516164329347734,0.33704915070298336,0.34844622004878545,0.35252600715551674,0.5815919581617628,0.4536231935452739,0.43055486596599385,0.4632244105171112
5589,BTC/USD,2023-08-23 22:00:00+00:00,0.02916276,5.0,0.35437596721440656,0.3491961978527962,0.3454228955910274,0.3524183283957633,0.33730754327856355,0.3491961978527962,0.35373248585907346,0.6280308633994225,0.4545702458913544,0.43755241511643106,0.4473580402273374
5590,BTC/USD,2023-08-23 23:00:00+00:00,0.000267329,1.0,0.3538030322288631,0.3499903501182309,0.34559784713700803,0.35308822309903426,0.3379225035458372,0.3499903501182309,0.35468265603184396,0.6192696782782121,0.4536040462487913,0.44293289313294826,0.4300552228699915
5591,BTC/USD,2023-08-24 00:00:00+00:00,0.0,0.0,0.3567112579879587,0.35084294541458616,0.3458765709181338,0.3539766957304728,0.33828585672059647,0.35084294541458616,0.3559874586679021,0.649528107670414,0.4559173690360374,0.44775817153867525,0.424114533396991
5592,BTC/USD,2023-08-24 01:00:00+00:00,0.01011114,2.0,0.3508199161535079,0.35140245082350313,0.34603997356846294,0.3542085255146029,0.339002450822608,0.35140245082350313,0.3563851498615966,0.5610991428729989,0.4487226249858316,0.44999833788220495,0.39645358458514646
5593,BTC/USD,2023-08-24 02:00:00+00:00,0.0329725,3.0,0.3516044728825214,0.3519784274970363,0.3462396836125164,0.354494453682318,0.33973286983293316,0.3519784274970363,0.3568015218500873,0.5702669436563497,0.443303268429893,0.450570182492508,0.3786023808639275
5594,BTC/USD,2023-08-24 03:00:00+00:00,0.055233464,5.0,0.35384863314031095,0.35268137730701543,0.3465231587992964,0.3549710498391791,0.3405656269026408,0.35268137730701543,0.3573659612590399,0.5966165685350582,0.44133559142791734,0.4505845920118007,0.3726377715366003
5595,BTC/USD,2023-08-24 04:00:00+00:00,0.040032216,5.0,0.35455172147006075,0.353458056670753,0.34681121573784646,0.355470523031417,0.3416243068572914,0.353458056670753,0.3578566982435194,0.6049157935380358,0.4399841259320487,0.4502918071617634,0.3693507621068823
5596,BTC/USD,2023-08-24 05:00:00+00:00,0.156812699,7.0,0.35334429561655445,0.3541619210977592,0.3470842941397265,0.3558051909882767,0.342795390204542,0.3541619210977592,0.3580984379302431,0.5845678454359293,0.43651437271570714,0.44927628729975555,0.3616174276557434
5597,BTC/USD,2023-08-24 06:00:00+00:00,0.1273,5.0,0.3543142152373717,0.3550496135761448,0.34740326062654725,0.3562021612337536,0.3446579791282492,0.3550496135761448,0.3580334494704306,0.5974253236675098,0.4344064387202475,0.44798922326473223,0.358711878770736
5598,BTC/USD,2023-08-24 07:00:00+00:00,0.018202215,5.0,0.3552487843470862,0.3560367763215849,0.34772105489278116,0.3566520678192477,0.3470697636744403,0.3560367763215849,0.35763463661553546,0.6100952442334473,0.4333410661274927,0.4467196797410257,0.3588993499344736
5599,BTC/USD,2023-08-24 08:00:00+00:00,0.035750711,1.0,0.35618019811617263,0.35724616471727805,0.3480424941580888,0.35714956281724947,0.3511940883331362,0.35724616471727805,0.3560243253212429,0.6229899999045757,0.4331003348617401,0.44564983893217686,0.3610361882766256
5600,BTC/USD,2023-08-24 09:00:00+00:00,0.253395807,4.0,0.3539352713067051,0.3580235964419,0.3482882546282998,0.35738170366684685,0.35396006092078885,0.3580235964419,0.3548791348965959,0.57784346861453,0.4291583907437958,0.4439063500367,0.3538280886689144
5601,BTC/USD,2023-08-24 10:00:00+00:00,0.103010069,7.0,0.35517198656502313,0.3588269220713719,0.34859736985520995,0.35771181611145625,0.3572746813127802,0.3588269220713719,0.35325797263263875,0.596917582977462,0.427129715813989,0.442054757713468,0.3526713715481199
5602,BTC/USD,2023-08-24 11:00:00+00:00,0.067120169,5.0,0.3538821653195265,0.3593669639948539,0.34888449113796405,0.3578852526432161,0.35988791747166293,0.3593669639948539,0.3517989392432456,0.5701556837592181,0.4231630327711075,0.4396802970882112,0.34707663020241847
5603,BTC/USD,2023-08-24 12:00:00+00:00,0.104977855,8.0,0.35208371029552005,0.35935889288483575,0.34913230719898614,0.3578675484136158,0.35986415035067143,0.35935889288483575,0.35180608241355854,0.5337670703285631,0.4170265906125555,0.436398972377285,0.33737309687408745
